['mmc2.xlsx', 'www.ncbi.nlm.nih.gov', 'PMC11462282']
['tcga-kirc', 'portal.gdc.cancer.gov', 'PMC11869577']
['gse159115', 'geo', 'PMC11869577']
['12967_2025_6251_moesm1_esm.zip', 'pdb', 'PMC11869577']
['gencode.v47.basic.annotation.gtf.gz', 'ftp.ebi.ac.uk', 'PMC11870466']
['kundajelab/neuro-variants', 'github.com', 'PMC11870466']
['drewmard/variantprioritization', 'github.com', 'PMC11870466']
['kundajelab/motifcompendium', 'github.com', 'PMC11870466']
['drewmard/harmonizegwas', 'github.com', 'PMC11870466']
['motif-clustering-v2.1beta', 'resources.altius.org', 'PMC11870466']
['descartes_atlas', 'descartes.brotmanbaty.org', 'PMC11870466']
['gtex_fine-mapping_cis-eqtl_data', 'gtexportal.org', 'PMC11870466']
['kundajelab/chrombpnet', 'github.com', 'PMC11870466']
['drewmard/flare', 'github.com', 'PMC11870466']
['kundajelab/variant-scorer', 'github.com', 'PMC11870466']
['1000g_2504_high_coverage', 'pdb', 'PMC11870466']
['encsr868fgk_bias_fold_0.h5', 'storage.googleapis.com', 'PMC11870466']
['austintwang/finemo_gpu', 'github.com', 'PMC11870466']
['macs3', 'github.com', 'PMC11870466']
['jmschrei/tfmodisco-lite', 'github.com', 'PMC11870466']
['encode_atac_pipeline', 'github.com', 'PMC11870466']
['kegg', 'www.genome.jp', 'PMC11872513']
['cnv_20191101.zip', 'cog.sanger.ac.uk', 'PMC11872513']
['drugbank', 'go.drugbank.com', 'PMC11872513']
['netflowvis-ad', 'm3netflow.shinyapps.io', 'PMC11872513']
['ccle_rrbs_tss1kb_20181022.txt.gz', 'data.broadinstitute.org', 'PMC11872513']
['nci-almanac', 'wiki.nci.nih.gov', 'PMC11872513']
['ccle_mut_cna_amp_del_binary_revealer.gct', 'data.broadinstitute.org', 'PMC11872513']
['gpl16304', 'geo', 'PMC11872513']
['m3netflow_github', 'github.com', 'PMC11872513']
['rnaseq_20191101.zip', 'cog.sanger.ac.uk', 'PMC11872513']
['adknowledgeportal', 'adknowledgeportal.org', 'PMC11872513']
["o'neil", 'drugcomb.fimm.fi', 'PMC11872513']
['netflowvis', 'm3netflow.shinyapps.io', 'PMC11872513']
['ipx0009062000', 'www.iprox.cn', 'PMC11872527']
['pxd009589', 'proteomecentral.proteomexchange.org', 'PMC11872527']
['pxd059327', 'proteomecentral.proteomexchange.org', 'PMC11872527']
['pxd016278', 'proteomecentral.proteomexchange.org', 'PMC11872527']
['pxd039146', 'proteomecentral.proteomexchange.org', 'PMC11872527']
['10.6084/m9.figshare.23849127', 'doi.org', 'PMC11873116']
['prjeb83680', 'www.ebi.ac.uk', 'PMC11873804']
['egas50000000598', 'ega-archive.org', 'PMC11876960']
['elolab/aura', 'hub.docker.com', 'PMC11879318']
['keae215_supplementary_data', 'unknown_publisher', 'PMC11879318']
['10.5281/zenodo.14848389', 'doi.org', 'PMC11879466']
['gsm4508936', 'geo', 'PMC11879466']
['10.24433/co.1912913.v1', 'doi.org', 'PMC11879645']
['btaf026_supplementary_data', 'btaf026_supplementary_data.zip', 'PMC11879645']
['10.5281/zenodo.14848958', 'doi.org', 'PMC11880189']
['bbbc039v1', 'bbbc.broadinstitute.org', 'PMC11880189']
['10.5281/zenodo.14848968', 'doi.org', 'PMC11880189']
['10.5281/zenodo.14848935', 'doi.org', 'PMC11880189']
['10.5281/zenodo.14848951', 'doi.org', 'PMC11880189']
['10.5281/zenodo.14848941', 'doi.org', 'PMC11880189']
['10.5281/zenodo.14848962', 'doi.org', 'PMC11880189']
['scp263', 'singlecell.broadinstitute.org', 'PMC11887169']
['samn06562251', 'www.ncbi.nlm.nih.gov', 'PMC11887672']
['gse157506', 'geo', 'PMC11887672']
['gse121601', 'geo', 'PMC11887672']
['egas00001001033', 'ega-archive.org', 'PMC11887672']
['egas00001001880', 'ega-archive.org', 'PMC11887672']
['gcf_000001405.25 (grch37.p13)', 'www.ncbi.nlm.nih.gov', 'PMC11888284']
['gcf_000001635.27 (grcm39)', 'www.ncbi.nlm.nih.gov', 'PMC11888284']
['clinvar (retrieved feb 6, 2024)', 'www.ncbi.nlm.nih.gov', 'PMC11888284']
['10.5281/zenodo.14269705', 'doi.org', 'PMC11889172']
['ahsen1402/delegation_project', 'github.com', 'PMC11889172']
['41467_2025_57409_moesm4_esm.xlsx', 'pdb', 'PMC11889172']
['advancedmra.r', 'github.com', 'PMC11891662']
['si_mraregress_art2_bbaf098', nan, 'PMC11891662']
['j-p-borg/mraregress', 'github.com', 'PMC11891662']
['j-p-borg/mra', 'github.com', 'PMC11891662']
['41598_2017_11237_moesm1_esm.xlsx', 'pdb', 'PMC5599497']
['41598_2017_11237_moesm3_esm.pdf', 'pdb', 'PMC5599497']
['tcga', 'cancergenome.nih.gov', 'PMC5599497']
['41598_2017_11237_moesm4_esm.xlsx', 'pdb', 'PMC5599497']
['pmc6611873', 'www.ncbi.nlm.nih.gov', 'PMC5599497']
['crc-study-2017', 'gitlab.com', 'PMC5599497']
['41598_2017_11237_moesm5_esm.xlsx', 'pdb', 'PMC5599497']
['41598_2017_11237_moesm2_esm.xlsx', 'pdb', 'PMC5599497']
['10.1038/s41598-017-11237-6', 'doi.org', 'PMC5599497']
['41598_2017_11237_moesm6_esm.xlsx', 'pdb', 'PMC5599497']
['41523_2018_80_moesm1_esm.pdf', '41523_2018_80_moesm1_esm.pdf', 'PMC6117327']
['metabric', nan, 'PMC6117327']
['gse40595', 'geo', 'PMC6224529']
['gse81861', 'geo', 'PMC6224529']
['gse35144', 'geo', 'PMC6224529']
['gse40266', 'geo', 'PMC6224529']
['10.5281/zenodo.1410639', 'doi.org', 'PMC6224529']
['gse103322', 'geo', 'PMC6224529']
['gse39397', 'geo', 'PMC6224529']
['gse81585', 'geo', 'PMC6249224']
['modomics', 'modomics.genesilico.pl', 'PMC6303286']
['gse97259', 'geo', 'PMC6303286']
['tcga', 'portal.gdc.cancer.gov', 'PMC6303286']
['pmc6345810', 'www.ncbi.nlm.nih.gov', 'PMC6345810']
['10.1038/s41467-018-08279-3', 'doi.org', 'PMC6345810']
['gse101144', 'geo', 'PMC6372563']
['gse119215', 'geo', 'PMC6372563']
['record ids 20473-20964', 'www.genenetwork.org', 'PMC6372563']
['table_1.xlsx', 'www.frontiersin.org', 'PMC6372563']
['41467_2019_8554_moesm9_esm.xlsx', '41467_2019_8554_moesm9_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm28_esm.pdf', '41467_2019_8554_moesm28_esm.pdf', 'PMC6374416']
['41467_2019_8554_moesm24_esm.xlsx', '41467_2019_8554_moesm24_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm6_esm.xlsx', '41467_2019_8554_moesm6_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm14_esm.xlsx', '41467_2019_8554_moesm14_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm26_esm.xlsx', '41467_2019_8554_moesm26_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm16_esm.xlsx', '41467_2019_8554_moesm16_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm4_esm.xlsx', '41467_2019_8554_moesm4_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm15_esm.xlsx', '41467_2019_8554_moesm15_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm1_esm.pdf', '41467_2019_8554_moesm1_esm.pdf', 'PMC6374416']
['41467_2019_8554_moesm3_esm.xlsx', '41467_2019_8554_moesm3_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm17_esm.xlsx', '41467_2019_8554_moesm17_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm25_esm.xlsx', '41467_2019_8554_moesm25_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm27_esm.pdf', '41467_2019_8554_moesm27_esm.pdf', 'PMC6374416']
['e-mtab-3983', 'arrayexpress', 'PMC6374416']
['41467_2019_8554_moesm5_esm.xlsx', '41467_2019_8554_moesm5_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm13_esm.xlsx', '41467_2019_8554_moesm13_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm21_esm.xlsx', '41467_2019_8554_moesm21_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm2_esm.docx', '41467_2019_8554_moesm2_esm.docx', 'PMC6374416']
['e-mtab-2706', 'arrayexpress', 'PMC6374416']
['41467_2019_8554_moesm8_esm.xlsx', '41467_2019_8554_moesm8_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm12_esm.xlsx', '41467_2019_8554_moesm12_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm19_esm.xlsx', '41467_2019_8554_moesm19_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm18_esm.xlsx', '41467_2019_8554_moesm18_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm11_esm.xlsx', '41467_2019_8554_moesm11_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm10_esm.xlsx', '41467_2019_8554_moesm10_esm.xlsx', 'PMC6374416']
['e-mtab-2770', 'arrayexpress', 'PMC6374416']
['41467_2019_8554_moesm7_esm.xlsx', '41467_2019_8554_moesm7_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm22_esm.xlsx', '41467_2019_8554_moesm22_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm23_esm.xlsx', '41467_2019_8554_moesm23_esm.xlsx', 'PMC6374416']
['41467_2019_8554_moesm20_esm.xlsx', '41467_2019_8554_moesm20_esm.xlsx', 'PMC6374416']
['gse56796', 'geo', 'PMC6391370']
['cortecon', 'cortecon.neuralsci.org', 'PMC6391370']
['semnext', 'semnext.tw.rpi.edu', 'PMC6391370']
['semnext-visualizations', 'github.com', 'PMC6391370']
['gse78711', 'geo', 'PMC6391370']
['encsr000dzb', 'www.encodeproject.org', 'PMC6391789']
['encsr000bit', 'www.encodeproject.org', 'PMC6391789']
['encsr000eac', 'www.encodeproject.org', 'PMC6391789']
['encsr000fag', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewn', 'www.encodeproject.org', 'PMC6391789']
['gse29692', 'geo', 'PMC6391789']
['encsr000fad', 'www.encodeproject.org', 'PMC6391789']
['encsr000fah', 'www.encodeproject.org', 'PMC6391789']
['encsr000ecc', 'www.encodeproject.org', 'PMC6391789']
['encsr000ehe', 'www.encodeproject.org', 'PMC6391789']
['encsr000dnm', 'www.encodeproject.org', 'PMC6391789']
['encsr000dog', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkd', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkb', 'www.encodeproject.org', 'PMC6391789']
['encsr000ehg', 'www.encodeproject.org', 'PMC6391789']
['encsr000bmu', 'www.encodeproject.org', 'PMC6391789']
['encsr000ebz', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzj', 'www.encodeproject.org', 'PMC6391789']
['encsr000egx', 'www.encodeproject.org', 'PMC6391789']
['encsr000dnn', 'www.encodeproject.org', 'PMC6391789']
['encsr000bnk', 'www.encodeproject.org', 'PMC6391789']
['encsr000ebq', 'www.encodeproject.org', 'PMC6391789']
['encsr000ece', 'www.encodeproject.org', 'PMC6391789']
['encsr000egm', 'www.encodeproject.org', 'PMC6391789']
['encsr000egn', 'www.encodeproject.org', 'PMC6391789']
['encsr000bje', 'www.encodeproject.org', 'PMC6391789']
['gse60103', 'geo', 'PMC6391789']
['encsr000egv', 'www.encodeproject.org', 'PMC6391789']
['encsr000bge', 'www.encodeproject.org', 'PMC6391789']
['encsr000ebw', 'www.encodeproject.org', 'PMC6391789']
['encsr000biv', 'www.encodeproject.org', 'PMC6391789']
['rgt_tutorial_hint', 'www.regulatory-genomics.org', 'PMC6391789']
['encsr000egl', 'www.encodeproject.org', 'PMC6391789']
['encsr000bqs', 'www.encodeproject.org', 'PMC6391789']
['gse70482', 'geo', 'PMC6391789']
['encsr000ewm', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzp', 'www.encodeproject.org', 'PMC6391789']
['encsr000bne', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzy', 'www.encodeproject.org', 'PMC6391789']
['prjna380283', 'www.ncbi.nlm.nih.gov', 'PMC6391789']
['encsr000bmb', 'www.encodeproject.org', 'PMC6391789']
['encsr000bjy', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzf', 'www.encodeproject.org', 'PMC6391789']
['encsr000bmd', 'www.encodeproject.org', 'PMC6391789']
['encsr000ego', 'www.encodeproject.org', 'PMC6391789']
['encsr000ebx', 'www.encodeproject.org', 'PMC6391789']
['encsr000bns', 'www.encodeproject.org', 'PMC6391789']
['encsr000bmw', 'www.encodeproject.org', 'PMC6391789']
['encsr000bqv', 'www.encodeproject.org', 'PMC6391789']
['gse61105', 'geo', 'PMC6391789']
['gse65360', 'geo', 'PMC6391789']
['encsr000bgx', 'www.encodeproject.org', 'PMC6391789']
['encsr000ecb', 'www.encodeproject.org', 'PMC6391789']
['encsr000egp', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzu', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzm', 'www.encodeproject.org', 'PMC6391789']
['encsr000eca', 'www.encodeproject.org', 'PMC6391789']
['encsr000blo', 'www.encodeproject.org', 'PMC6391789']
['encsr000biw', 'www.encodeproject.org', 'PMC6391789']
['encsr000efy', 'www.encodeproject.org', 'PMC6391789']
['encsr000brx', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzn', 'www.encodeproject.org', 'PMC6391789']
['encsr000fbc', 'www.encodeproject.org', 'PMC6391789']
['encsr000ecf', 'www.encodeproject.org', 'PMC6391789']
['encsr000bhk', 'www.encodeproject.org', 'PMC6391789']
['encsr000brr', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewj', 'www.encodeproject.org', 'PMC6391789']
['encsr000blk', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewh', 'www.encodeproject.org', 'PMC6391789']
['encsr000biu', 'www.encodeproject.org', 'PMC6391789']
['encsr000eyv', 'www.encodeproject.org', 'PMC6391789']
['encsr000eyz', 'www.encodeproject.org', 'PMC6391789']
['encsr000dyy', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewl', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzl', 'www.encodeproject.org', 'PMC6391789']
['encsr000eby', 'www.encodeproject.org', 'PMC6391789']
['encsr000ehh', 'www.encodeproject.org', 'PMC6391789']
['encsr000egi', 'www.encodeproject.org', 'PMC6391789']
['encsr000bka', 'www.encodeproject.org', 'PMC6391789']
['encsr000dzw', 'www.encodeproject.org', 'PMC6391789']
['encsr000bme', 'www.encodeproject.org', 'PMC6391789']
['encsr000bqg', 'www.encodeproject.org', 'PMC6391789']
['encsr000bnl', 'www.encodeproject.org', 'PMC6391789']
['encsr000ehb', 'www.encodeproject.org', 'PMC6391789']
['gse74912', 'geo', 'PMC6391789']
['encsr000djx', 'www.encodeproject.org', 'PMC6391789']
['hint-atac', 'www.github.com', 'PMC6391789']
['gse118221', 'geo', 'PMC6391789']
['encsr000bgq', 'www.encodeproject.org', 'PMC6391789']
['encsr000egd', 'www.encodeproject.org', 'PMC6391789']
['encsr000bnn', 'www.encodeproject.org', 'PMC6391789']
['gse47753', 'geo', 'PMC6391789']
['encsr000ebv', 'www.encodeproject.org', 'PMC6391789']
['encsr000djy', 'www.encodeproject.org', 'PMC6391789']
['encsr000brs', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkc', 'www.encodeproject.org', 'PMC6391789']
['encsr000ecd', 'www.encodeproject.org', 'PMC6391789']
['encsr000dkb', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkt', 'www.encodeproject.org', 'PMC6391789']
['encsr000dnz', 'www.encodeproject.org', 'PMC6391789']
['encsr000bnh', 'www.encodeproject.org', 'PMC6391789']
['encsr000egr', 'www.encodeproject.org', 'PMC6391789']
['encsr000bqz', 'www.encodeproject.org', 'PMC6391789']
['encsr000eum', 'www.encodeproject.org', 'PMC6391789']
['encsr000bir', 'www.encodeproject.org', 'PMC6391789']
['encsr000dku', 'www.encodeproject.org', 'PMC6391789']
['encsr000bhm', 'www.encodeproject.org', 'PMC6391789']
['gse32970', 'geo', 'PMC6391789']
['encsr000brg', 'www.encodeproject.org', 'PMC6391789']
['encsr000fau', 'www.encodeproject.org', 'PMC6391789']
['10.5281/zenodo.2540828', 'doi.org', 'PMC6391789']
['encsr000dzo', 'www.encodeproject.org', 'PMC6391789']
['encsr000egw', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewf', 'www.encodeproject.org', 'PMC6391789']
['encsr000bko', 'www.encodeproject.org', 'PMC6391789']
['encsr000ewg', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkf', 'www.encodeproject.org', 'PMC6391789']
['encsr000dka', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkq', 'www.encodeproject.org', 'PMC6391789']
['encsr000egq', 'www.encodeproject.org', 'PMC6391789']
['encsr000bja', 'www.encodeproject.org', 'PMC6391789']
['encsr000bmv', 'www.encodeproject.org', 'PMC6391789']
['encsr000ebs', 'www.encodeproject.org', 'PMC6391789']
['encsr000eup', 'www.encodeproject.org', 'PMC6391789']
['encsr000efu', 'www.encodeproject.org', 'PMC6391789']
['encsr000eul', 'www.encodeproject.org', 'PMC6391789']
['encsr000bhc', 'www.encodeproject.org', 'PMC6391789']
['encsr000bnv', 'www.encodeproject.org', 'PMC6391789']
['encsr000eha', 'www.encodeproject.org', 'PMC6391789']
['encsr000biq', 'www.encodeproject.org', 'PMC6391789']
['encsr000bkk', 'www.encodeproject.org', 'PMC6391789']
['encsr000doa', 'www.encodeproject.org', 'PMC6391789']
['encsr000bjw', 'www.encodeproject.org', 'PMC6391789']
['encsr000efv', 'www.encodeproject.org', 'PMC6391789']
['encsr000bgw', 'www.encodeproject.org', 'PMC6391789']
['encsr000faf', 'www.encodeproject.org', 'PMC6391789']
['encsr000fai', 'www.encodeproject.org', 'PMC6391789']
['egas00001000411', 'ega-archive.org', 'PMC6397174']
['sqtlviz_cmc', 'rajlab.shinyapps.io', 'PMC6397174']
['gse9566', 'geo', 'PMC6397174']
['fusion', 'gusevlab.org', 'PMC6397174']
['moesm4', 'www.nature.com', 'PMC6397174']
['gse37448', 'geo', 'PMC6397174']
['gse15907', 'geo', 'PMC6397174']
['radc', 'www.radc.rush.edu', 'PMC6397174']
['10.1186/1756-8935-6-20', 'doi.org', 'PMC6397465']
['10.1186/s13059-019-1661-z', 'doi.org', 'PMC6397465']
['ccle', 'www.broadinstitute.org', 'PMC6397465']
['13059_2019_1661_moesm1_esm.pdf', 'pdb', 'PMC6397465']
['alexwky/i-boost', 'github.com', 'PMC6404283']
['alexwky/i-boost-paper2019', 'github.com', 'PMC6404283']
['10.7908/c11g0km9', 'doi.org', 'PMC6404283']
['10.5281/zenodo.2529986', 'doi.org', 'PMC6404283']
['10.5281/zenodo.2530387', 'doi.org', 'PMC6404283']
['10.5281/zenodo.2532847', 'doi.org', 'PMC6404283']
['e-geod-68848', 'arrayexpress', 'PMC6421703']
['tcga', 'gdc.cancer.gov', 'PMC6421703']
['e-geod-6109', 'arrayexpress', 'PMC6421703']
['msigdb', 'software.broadinstitute.org', 'PMC6421703']
['gse68848', 'geo', 'PMC6421703']
['12859_2019_2716_moesm20_esm.zip', '12859_2019_2716_moesm20_esm.zip', 'PMC6421703']
['gse6109', 'geo', 'PMC6421703']
['10.5281/zenodo.2558452', 'doi.org', 'PMC6423721']
['brca.547.pam50.sigclust.subtypes.txt', 'tcga-data.nci.nih.gov', 'PMC6423721']
['gse40732', 'geo', 'PMC6423721']
['brca.exp.348.med.txt', 'tcga-data.nci.nih.gov', 'PMC6423721']
['data_sheet_1.pdf', 'www.frontiersin.org', 'PMC6424898']
['pmc6424898', 'www.ncbi.nlm.nih.gov', 'PMC6424898']
['ramanlab/diseasemoduleidentification', 'github.com', 'PMC6424898']
['pmid:30918511', 'pubmed.ncbi.nlm.nih.gov', 'PMC6424898']
['10.3389/fgene.2019.00164', 'doi.org', 'PMC6424898']
['sm1', 'www.frontiersin.org', 'PMC6424898']
['gne', 'github.com', 'PMC6449883']
['12918_2019_694_moesm2_esm.xlsx', 'pdb', 'PMC6449883']
['12918_2019_694_moesm1_esm.xlsx', 'pdb', 'PMC6449883']
['dream5', 'synapse.org', 'PMC6449883']
['41467_2019_9613_moesm12_esm.xlsx', '41467_2019_9613_moesm12_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm3_esm.xlsx', '41467_2019_9613_moesm3_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm9_esm.xlsx', '41467_2019_9613_moesm9_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm7_esm.xlsx', '41467_2019_9613_moesm7_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm2_esm.docx', '41467_2019_9613_moesm2_esm.docx', 'PMC6453881']
['41467_2019_9613_moesm5_esm.xlsx', '41467_2019_9613_moesm5_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm6_esm.xlsx', '41467_2019_9613_moesm6_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm8_esm.xlsx', '41467_2019_9613_moesm8_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm11_esm.pdf', '41467_2019_9613_moesm11_esm.pdf', 'PMC6453881']
['41467_2019_9613_moesm4_esm.xlsx', '41467_2019_9613_moesm4_esm.xlsx', 'PMC6453881']
['41467_2019_9613_moesm1_esm.pdf', '41467_2019_9613_moesm1_esm.pdf', 'PMC6453881']
['41467_2019_9613_moesm10_esm.xlsx', '41467_2019_9613_moesm10_esm.xlsx', 'PMC6453881']
['tassel-5-threaded-model-fitter', 'bitbucket.org', 'PMC6462028']
['epiquant_gwas_simulations', 'github.com', 'PMC6462028']
['celltrans', 'github.com', 'PMC6467886']
['gse128195', 'geo', 'PMC6467886']
['e-mtab-3085', 'arrayexpress', 'PMC6467886']
['syn5550404', 'synapse.org', 'PMC6505298']
['enst00000373122', 'www.ensembl.org', 'PMC6505298']
['enst00000338469', 'www.ensembl.org', 'PMC6505298']
['13024_2019_319_moesm1_esm.docx', 'pdb', 'PMC6505298']
['enst00000373113', 'www.ensembl.org', 'PMC6505298']
['data_sheet_1.pdf', 'www.frontiersin.org', 'PMC6513962']
['table_4.xlsx', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_7.pdf', 'www.frontiersin.org', 'PMC6513962']
['table_6.xlsx', 'www.frontiersin.org', 'PMC6513962']
['table_2.xlsx', 'www.frontiersin.org', 'PMC6513962']
['table_5.xlsx', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_4.pdf', 'www.frontiersin.org', 'PMC6513962']
['table_1.xlsx', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_8.pdf', 'www.frontiersin.org', 'PMC6513962']
['table_8.xlsx', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_2.pdf', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_3.pdf', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_6.pdf', 'www.frontiersin.org', 'PMC6513962']
['data_sheet_5.pdf', 'www.frontiersin.org', 'PMC6513962']
['presentation_1.pdf', 'www.frontiersin.org', 'PMC6513962']
['table_7.xlsx', 'www.frontiersin.org', 'PMC6513962']
['table_3.xlsx', 'www.frontiersin.org', 'PMC6513962']
['cansyl/deepred', 'github.com', 'PMC6517386']
['41598_2019_43708_moesm2_esm.xlsx', '41598_2019_43708_moesm2_esm.xlsx', 'PMC6517386']
['uniprot-goa_sept2016', nan, 'PMC6517386']
['41598_2019_43708_moesm1_esm.docx', '41598_2019_43708_moesm1_esm.docx', 'PMC6517386']
['41598_2019_43708_moesm3_esm.xlsx', '41598_2019_43708_moesm3_esm.xlsx', 'PMC6517386']
['uniprotkb/swiss-prot_v2017_08', nan, 'PMC6517386']
['gse54323', 'geo', 'PMC6520398']
['gse2603', 'geo', 'PMC6520398']
['gse14018', 'geo', 'PMC6520398']
['phs000673.v2.p1', 'dbgap', 'PMC6520398']
['met500', 'met500.path.med.umich.edu', 'PMC6520398']
['err1982279', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['err2022825', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['ccle', 'portals.broadinstitute.org', 'PMC6520398']
['srr6451704', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['srr4822549', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['metabreacellline', 'github.com', 'PMC6520398']
['srr2532366', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['ccle_hybrid_capture1650_hg19_nocommonsnps_noneutralvariants_cds_2012.05.07.maf', 'portals.broadinstitute.org', 'PMC6520398']
['srr6451705', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['gse11078', 'geo', 'PMC6520398']
['err1982280', 'www.ncbi.nlm.nih.gov', 'PMC6520398']
['ccle_hybrid_capture1650_hgnc_info_2012.02.20.txt', 'data.broadinstitute.org', 'PMC6520398']
['gse14017', 'geo', 'PMC6520398']
['yangence/circbrain', 'github.com', 'PMC6528256']
['10.6084/m9.figshare.8026229', 'doi.org', 'PMC6528256']
['10.6084/m9.figshare.8026190', 'doi.org', 'PMC6528256']
['1000_genomes_project_phase_1', 'pdb', 'PMC6528256']
['gencode.v19.annotation.gtf.gz', 'unknown_publisher', 'PMC6528256']
['10.6084/m9.figshare.8034134', 'doi.org', 'PMC6528256']
['gwas_catalog_v1.0.1', 'www.ebi.ac.uk', 'PMC6528256']
['gse110732', 'geo', 'PMC6529540']
['ad_enh', 'github.com', 'PMC6529540']
['gsm2322542', 'geo', 'PMC6529540']
